full_extraction,product_extraction,opensearch_save,mongo_product_save,mongo_receipt_update
4439.000606536865,4258.633375167847,64.98408317565918,82.12518692016602,33.08987617492676
3969.090700149536,3773.101568222046,78.7200927734375,72.47400283813477,42.98543930053711
4679.82029914856,4504.32562828064,63.53044509887695,79.80775833129883,31.798124313354492
4088.2368087768555,3900.1405239105225,69.40674781799316,69.29516792297363,48.93612861633301
3798.678159713745,3640.3088569641113,59.19480323791504,65.77467918395996,33.121347427368164
3798.678159713745,3640.3088569641113,59.19480323791504,65.77467918395996,33.121347427368164
6430.72509765625,5454.206228256226,862.2298240661621,70.55425643920898,43.51639747619629
4345.888137817383,4132.651805877686,108.81471633911133,75.9272575378418,27.224302291870117
5303.753137588501,5018.0792808532715,178.01761627197266,68.35222244262695,39.05224800109863
5073.678731918335,4851.268768310547,120.15056610107422,69.5347785949707,32.282114028930664
3619.029998779297,3603.142023086548,0,0,0
3989.4015789031982,3792.1793460845947,72.0980167388916,82.34024047851562,42.24896430969238
6548.706293106079,6312.627792358398,78.1402587890625,113.31534385681152,44.29221153259277
4079.1642665863037,3873.3980655670166,125.84948539733887,45.83001136779785,33.101558685302734
4245.455265045166,4039.180040359497,87.39948272705078,79.23531532287598,39.39366340637207
3078.8187980651855,3063.3797645568848,0,0,0
3458.993911743164,3445.3346729278564,0,0,0
3625.3390312194824,3607.8333854675293,0,0,0
3404.4227600097656,3385.204792022705,0,0,0
4881.256818771362,4643.923282623291,107.11169242858887,92.11325645446777,37.83464431762695
6656.072616577148,6388.963460922241,101.57155990600586,115.62776565551758,49.6671199798584
5353.925943374634,5141.4337158203125,85.31546592712402,80.77716827392578,45.92084884643555
6340.553045272827,6078.433275222778,124.33624267578125,95.91126441955566,40.56501388549805
3895.4989910125732,3716.332197189331,65.11807441711426,77.84509658813477,34.55686569213867
4707.733631134033,4509.698152542114,68.359375,90.86155891418457,36.225318908691406
5891.240835189819,5621.222972869873,91.83025360107422,116.0116195678711,55.99403381347656
6004.140853881836,5806.804180145264,69.68116760253906,83.92047882080078,43.396949768066406
5248.199462890625,5050.986766815186,81.22777938842773,76.51996612548828,38.800954818725586
3410.98952293396,3391.9215202331543,0,0,0
4081.401586532593,3911.914348602295,57.39617347717285,74.07379150390625,37.46986389160156
5266.233921051025,5092.216014862061,60.10937690734863,74.2034912109375,38.752079010009766
4497.678518295288,4290.039777755737,90.93308448791504,75.0119686126709,41.465044021606445
5474.868297576904,5242.300987243652,121.82211875915527,85.81757545471191,24.539709091186523
5754.587173461914,5544.846296310425,94.63024139404297,85.05439758300781,29.642105102539062
3468.3008193969727,3445.369005203247,0,0,0
4339.740991592407,4143.3727741241455,71.00963592529297,84.77091789245605,39.58845138549805
4497.480154037476,4281.287431716919,75.28138160705566,91.06612205505371,49.61109161376953
4633.576154708862,4410.39514541626,88.47427368164062,93.10007095336914,41.29743576049805
4426.372766494751,4246.240854263306,76.17878913879395,59.48185920715332,43.88833045959473
3135.5817317962646,3116.1117553710938,0,0,0
5855.2258014678955,5636.34181022644,91.7665958404541,96.89164161682129,29.96087074279785
4858.6061000823975,4688.210725784302,77.45718955993652,62.18552589416504,30.460834503173828
4493.663549423218,4278.832674026489,95.28803825378418,88.14549446105957,28.477191925048828
3258.9011192321777,3236.3381385803223,0,0,0
5915.210723876953,5680.2613735198975,131.24704360961914,56.69045448303223,46.67210578918457
3510.791778564453,3495.285987854004,0,0,0
4166.804552078247,3953.2487392425537,90.28458595275879,77.40020751953125,44.936418533325195
6315.876007080078,6140.497207641602,71.5491771697998,77.00729370117188,26.566028594970703
3245.7199096679688,3234.9703311920166,0,0,0
3058.2172870635986,3038.7070178985596,0,0,0
4541.194915771484,4366.38617515564,96.29273414611816,54.82339859008789,23.305416107177734
5327.190637588501,5113.089084625244,67.71397590637207,116.74761772155762,29.13069725036621
3943.2413578033447,3774.277687072754,83.08029174804688,60.57405471801758,24.248123168945312
3636.9564533233643,3615.363836288452,0,0,0
3170.6833839416504,3149.7788429260254,0,0,0
5180.289268493652,4913.058042526245,78.70674133300781,141.47686958312988,46.21148109436035
4290.7092571258545,4108.4558963775635,83.30416679382324,64.14031982421875,34.43574905395508
3396.840810775757,3375.227689743042,0,0,0
5952.184438705444,5734.786748886108,94.8173999786377,85.12735366821289,33.21671485900879
4383.775949478149,4178.313493728638,108.6111068725586,69.90361213684082,25.600433349609375
4184.418678283691,3973.3777046203613,85.12401580810547,88.22274208068848,37.34183311462402
3984.8411083221436,3775.9313583374023,93.65081787109375,78.84621620178223,36.13543510437012
3674.9331951141357,3654.928207397461,0,0,0
3881.472587585449,3845.6828594207764,0,0,0
4164.509057998657,3951.295852661133,87.86678314208984,97.87917137145996,26.727676391601562
4199.504613876343,3986.6254329681396,87.76354789733887,90.34395217895508,34.505605697631836
3854.207754135132,3836.475133895874,0,0,0
3854.207754135132,3836.475133895874,0,0,0
3854.207754135132,3836.475133895874,0,0,0
5707.262754440308,5692.320346832275,0,0,0
3136.2361907958984,3114.7334575653076,0,0,0
4876.344919204712,4866.927146911621,0,0,0
5594.6033000946045,4681.090593338013,666.8941974639893,199.91087913513184,46.3862419128418
4141.009569168091,3973.489999771118,97.75781631469727,46.263933181762695,23.212909698486328
4174.219608306885,4011.8355751037598,90.21925926208496,53.052425384521484,18.872499465942383
4328.8469314575195,4184.606552124023,84.28144454956055,39.86763954162598,19.601106643676758
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
4018.744468688965,3773.6339569091797,139.5711898803711,48.375606536865234,56.87308311462402
5382.164478302002,5372.6043701171875,0,0,0
5403.105020523071,5395.874500274658,0,0,0
4802.151203155518,4794.08597946167,0,0,0
11410.154819488525,10893.050909042358,461.69495582580566,36.7579460144043,18.49842071533203
8418.416023254395,8273.565530776978,82.0469856262207,39.11328315734863,23.555755615234375
8705.296754837036,8582.890748977661,75.5774974822998,31.848907470703125,14.845609664916992
10559.463739395142,10421.733379364014,98.37031364440918,26.841402053833008,12.420892715454102
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
5611.885547637939,5491.803407669067,74.74303245544434,29.987096786499023,15.254735946655273
2791.6760444641113,2780.8279991149902,0,0,0
2924.1347312927246,2915.6494140625,0,0,0
2786.8032455444336,2778.3191204071045,0,0,0
5123.581647872925,4928.843975067139,84.5649242401123,75.62685012817383,34.174442291259766
3225.1765727996826,3102.3714542388916,69.03457641601562,36.454200744628906,17.055034637451172
3934.7774982452393,3789.4530296325684,80.46412467956543,42.07563400268555,22.5832462310791
3855.6408882141113,3652.01473236084,137.1631622314453,44.088125228881836,22.187471389770508
3412.2421741485596,3296.8411445617676,64.97406959533691,33.88857841491699,16.284465789794922
3412.2421741485596,3296.8411445617676,64.97406959533691,33.88857841491699,16.284465789794922
3412.2421741485596,3296.8411445617676,64.97406959533691,33.88857841491699,16.284465789794922
2919.891834259033,2908.1830978393555,0,0,0
3182.3270320892334,3175.4708290100098,0,0,0
2621.290922164917,2612.882614135742,0,0,0
5282.032251358032,4552.534580230713,645.0343132019043,41.79239273071289,42.47093200683594
5282.032251358032,4552.534580230713,645.0343132019043,41.79239273071289,42.47093200683594
2646.677255630493,2635.838747024536,0,0,0
3170.140504837036,3162.984609603882,0,0,0
3651.470184326172,3643.3193683624268,0,0,0
3613.3055686950684,3541.857957839966,0,50.281524658203125,0
3774.1572856903076,3720.177412033081,0,35.32075881958008,0
3616.246461868286,3566.5342807769775,0,32.87959098815918,0
5478.0566692352295,5425.882339477539,0,32.285451889038086,0
3617.222785949707,3556.3948154449463,0,36.220550537109375,0
3617.222785949707,3556.3948154449463,0,36.220550537109375,0
3617.222785949707,3556.3948154449463,0,36.220550537109375,0
3617.222785949707,3556.3948154449463,0,36.220550537109375,0
3617.222785949707,3556.3948154449463,0,36.220550537109375,0
2671.8475818634033,2661.005735397339,0,0,0
6403.359651565552,6396.853446960449,0,0,0
4039.3874645233154,3422.0690727233887,546.1006164550781,37.59050369262695,18.10741424560547
3961.7860317230225,3843.1923389434814,26.21316909790039,50.57549476623535,24.257898330688477
3687.986135482788,3574.4106769561768,21.625518798828125,36.97371482849121,36.11445426940918
3974.407911300659,3851.0563373565674,24.010658264160156,52.68073081970215,28.43761444091797
3754.1115283966064,3688.2989406585693,0,45.60518264770508,28.43761444091797
3156.9931507110596,3148.017644882202,0,0,0
3156.9931507110596,3148.017644882202,0,0,0
3156.9931507110596,3148.017644882202,0,0,0
3173.428535461426,3165.9095287323,0,0,0
2717.296361923218,2710.188150405884,0,0,0
3447.1633434295654,3439.5592212677,0,0,0
4267.1051025390625,3784.4955921173096,393.9497470855713,45.937299728393555,25.714874267578125
4267.1051025390625,3784.4955921173096,393.9497470855713,45.937299728393555,25.714874267578125
4602.581262588501,4436.3226890563965,74.81813430786133,40.20214080810547,30.14826774597168
4083.5230350494385,3920.1323986053467,83.20021629333496,35.47024726867676,26.006221771240234
4116.328477859497,4105.448246002197,0,0,0
4026.2303352355957,4018.665313720703,0,0,0
2924.093723297119,2913.755178451538,0,0,0
4026.953935623169,3961.3752365112305,0,48.55966567993164,0
4069.0152645111084,3926.868438720703,65.93704223632812,40.46177864074707,18.309354782104492
4055.838108062744,3925.339460372925,62.401533126831055,32.257795333862305,17.690420150756836
3718.9526557922363,3663.9556884765625,0,36.83805465698242,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
4343.4038162231445,4287.566184997559,0,35.38036346435547,17.690420150756836
2960.6735706329346,2949.0623474121094,0,0,0
4638.983964920044,4630.857944488525,0,0,0
3221.297264099121,3213.6523723602295,0,0,0
3655.8806896209717,3603.510618209839,0,36.45205497741699,0
4090.9602642059326,3966.644287109375,0,93.5673713684082,0
3875.382661819458,3807.884693145752,0,42.73653030395508,0
3942.3460960388184,3883.392095565796,0,37.05453872680664,0
3999.3913173675537,3937.8528594970703,0,42.229652404785156,0
3999.3913173675537,3937.8528594970703,0,42.229652404785156,0
3999.3913173675537,3937.8528594970703,0,42.229652404785156,0
4449.829816818237,4438.740491867065,0,0,0
2860.86368560791,2853.8670539855957,0,0,0
2623.926877975464,2614.2008304595947,0,0,0
3948.823928833008,3889.7242546081543,0,41.066646575927734,0
4152.753829956055,4063.884973526001,0,65.90986251831055,0
3803.1389713287354,3747.774124145508,0,37.10532188415527,0
3735.8736991882324,3677.454710006714,0,39.80088233947754,0
4367.527723312378,4303.718328475952,0,41.791677474975586,0
4367.527723312378,4303.718328475952,0,41.791677474975586,0
4367.527723312378,4303.718328475952,0,41.791677474975586,0
4806.202411651611,4204.089879989624,518.596887588501,46.72718048095703,17.160415649414062
5748.364210128784,5536.790370941162,114.74823951721191,52.858829498291016,25.635480880737305
5485.302209854126,5334.829092025757,76.37310028076172,29.607057571411133,26.241540908813477
5048.263072967529,4902.150630950928,68.43686103820801,34.13248062133789,26.643037796020508
3188.19522857666,3179.7542572021484,0,0,0
4342.494487762451,4334.955453872681,0,0,0
3742.546558380127,3605.565071105957,68.85647773742676,30.79986572265625,23.0867862701416
4934.591054916382,4804.929971694946,61.46097183227539,32.79709815979004,20.874500274658203
2644.63472366333,2636.213541030884,0,0,0
3817.6989555358887,3607.800245285034,75.89960098266602,69.26298141479492,27.721643447875977
3881.2317848205566,3732.069730758667,68.15314292907715,33.9205265045166,29.0679931640625
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
2855.1740646362305,2846.53377532959,0,0,0
